Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum_classification
Croatia,2013,3.599219258,4.660457146000001,4.714144763,5.801603831,4.53366865,3.91920246,3.9364213689999996,3.896698872,4.414605601,3.592577623,3.8068945660000004,3.1207949810000004,4.126225617,4271497,20049,High income,Emerging and Developing Europe,Europe and North America
Croatia,2014,3.58560923,4.720039677,4.436014988999999,5.910059325,4.6708174069999995,4.051336649,3.8633491980000003,3.909054742,4.556718597,3.582765062,3.834003275,3.101533328,4.128486398,4255853,20060,High income,Emerging and Developing Europe,Europe and North America
Croatia,2015,3.633193258,4.582920823,4.186979824,5.848504216,4.617411982,4.048570337,3.8331568889999996,3.590592563,4.649293042,3.589795327,3.738342138,3.129080703,4.06907741,4240317,20260,High income,Emerging and Developing Europe,Europe and North America
Croatia,2016,3.628988516,4.581154183,4.414611603,5.783312532,4.699992336,4.095651408999999,3.894682887,3.576902172,4.724064575,3.5237017710000003,3.7602329230000002,3.060543023,4.148113055,4289653,18859,High income,Emerging and Developing Europe,Europe and North America
Croatia,2017,3.454986139,4.647233769,4.849006226,6.12950481,4.544574054,4.042771213,3.766723792,3.647207252,5.038537221,3.6173967160000005,3.792742867,2.9374604,4.1906156480000005,4125700,18390,High income,Emerging and Developing Europe,Europe and North America
Cyprus,2007,4.650054579,4.907490129,5.022526753999999,6.249754089,4.4564834410000005,4.653287187,4.156477702,4.8843287,3.849113762,2.724659953,4.2604107739999995,3.248267148,4.228155528,1063040,35455,High income,Advanced economies,Europe and North America
Cyprus,2008,5.030338722,5.17404668,5.331982411,6.386350407999999,4.675854517,4.87653074,4.441912948,5.10689189,4.351027372,3.123312295,4.569298162,3.526196775,4.525087632,1077010,35828,High income,Advanced economies,Europe and North America
Cyprus,2009,5.031891475,5.217438764,5.151051645,6.317148652,4.808354275,4.866835813,4.617135408,5.003819026,4.503819503,2.923332865,4.668950825,3.682869324,4.5655909569999995,1090486,34166,High income,Advanced economies,Europe and North America
Cyprus,2010,4.91189387,5.09605964,4.59865207,6.500064502000001,4.907938292,4.974097206000001,4.64180013,5.011546183,4.403879571,2.8174885769999998,4.46974926,3.663072632,4.504985951,1103685,33747,High income,Advanced economies,Europe and North America
Cyprus,2011,4.760818805,5.014351929,4.812414768,6.454939777000001,4.6954344589999994,4.782386963,4.441318045,4.831593399,4.364530389,2.826220367,4.189148444,3.480657439,4.3643874480000004,1116644,32983,High income,Advanced economies,Europe and North America
Cyprus,2012,4.591522076,4.799211996,3.8591106180000003,6.501860689,4.979177645,4.680337807,4.573023247,4.56047692,4.846688601,2.8096205060000004,4.18377915,3.355915995,4.322649934,1129303,31710,High income,Advanced economies,Europe and North America
Cyprus,2013,4.473631238,4.632644631000001,3.73034674,6.538127214,5.009808057,4.735260483999999,4.618903882,4.068866345,4.77653414,2.826064268,4.339143755,3.4079442610000004,4.3004204580000005,1141652,30081,High income,Advanced economies,Europe and North America
Cyprus,2014,4.390032636,4.696411633,3.317459934,6.531082302000001,5.059787348,4.862503173,4.606920763,3.808853395,4.560673203,2.772456548,4.4090810760000005,3.7202172389999997,4.305410275,1153658,29673,High income,Advanced economies,Europe and North America
Cyprus,2015,4.2814078680000005,4.4633100169999995,4.159497524,6.415902303999999,4.882469026,4.761804089,4.54825135,3.4085081560000003,4.640243431,2.865258878,4.212331251,3.5977889339999995,4.229735158,1165300,29797,High income,Advanced economies,Europe and North America
Cyprus,2016,4.018047023,4.385299518,3.815462984,6.203497682,4.639276582,4.703249436,4.4386984389999995,3.185631908,4.632189583,2.7648147539999997,4.0144045980000005,3.211845645,4.035374622,1178279,27087,High income,Advanced economies,Europe and North America
Cyprus,2017,4.179635509,5.10689777,4.191673785,6.212044424,4.8575841230000005,4.895602441,4.529908398,3.4386354530000003,5.520828884,2.899416131,4.1544611080000005,3.415912687,4.298566596000001,1179551,27500,High income,Advanced economies,Europe and North America
Czech Republic,2007,3.840109425,4.221684485,5.262756646000001,6.056564656,4.845822861,4.651833899,4.635387787,4.604996067,4.121135466,4.375550387,4.705050559,3.9466178760000004,4.5772931880000005,10330487,28595,High income,Advanced economies,Europe and North America
Czech Republic,2008,3.86914548,4.108344739,5.37055708,6.066214368,4.97578679,4.727116825,4.738893727,4.645420902,4.481525603,4.44733638,4.768878316,3.9785184310000004,4.617495948,10397984,29128,High income,Advanced economies,Europe and North America
Czech Republic,2009,3.932354045,4.274531624,4.993414083999999,5.936129468,5.050994339,4.824230876000001,4.875202166,4.639791498,4.748735593999999,4.513729884,4.796088232,4.0077504589999995,4.665120961,10460022,27560,High income,Advanced economies,Europe and North America
Czech Republic,2010,3.856554965,4.7789086119999995,4.904050855,6.101996473,5.110258823000001,4.584809099,4.746894225,4.491736785,4.549492713999999,4.467476948,4.4682730369999994,3.918851203,4.569366564,10506617,28111,High income,Advanced economies,Europe and North America
Czech Republic,2011,3.6473237139999997,4.87499539,5.16535442,5.907906551,4.953628107,4.583775812,4.620389245,4.30851314,4.817374557,4.480190412,4.415078455,3.771047794,4.5213538810000005,10533985,28603,High income,Advanced economies,Europe and North America
Czech Republic,2012,3.6661356819999997,4.810976335,5.1933080369999995,5.874794743,4.871164476000001,4.532914924,4.320068608,4.254724896,5.064615231,4.5073811610000005,4.450199372,3.8103595919999997,4.512250358999999,10545161,28333,High income,Advanced economies,Europe and North America
Czech Republic,2013,3.637448881,4.711592578,5.006250303,5.837823633999999,4.85077878,4.412280013,4.198311907,4.198821167,4.8819712630000005,4.504564928,4.4276073,3.704743595,4.433402409,10545314,28124,High income,Advanced economies,Europe and North America
Czech Republic,2014,3.77052088,4.74857153,5.366399218,6.203425873,5.0244978410000005,4.527616186,4.261259044,4.4514728969999995,4.961971633,4.485251214,4.463610414,3.6675633430000003,4.5334610060000005,10542666,28695,High income,Advanced economies,Europe and North America
Czech Republic,2015,4.0875854789999995,4.69479349,5.969697178,6.306031236,5.096726396,4.631901554,4.436122051,4.624028279,5.433613932,4.465794217,4.490928879,3.7919181060000002,4.686014619,10543186,29437,High income,Advanced economies,Europe and North America
Czech Republic,2016,4.162698896,4.682532219,5.892054402,6.345756928999999,5.20089802,4.673978419,4.4985611919999995,4.739377183,5.537185093,4.431329255,4.485525356,3.783461078,4.717944183999999,11013832,27202,High income,Advanced economies,Europe and North America
Czech Republic,2017,4.1646864710000004,4.605057474,6.23211129,6.401820207,5.249383764,4.660226509,4.487548581,4.799212829,5.497105632,4.494445151,4.608972123,3.870756002,4.774469863,10591323,27270,High income,Advanced economies,Europe and North America
Denmark,2007,6.136498838,6.096474849,5.870020543,6.451458111,5.960236546,5.430760175,5.5163529989999995,5.890611106000001,5.640350366,4.186617023999999,5.60471405,5.109698348,5.553628495,5466988,45609,High income,Advanced economies,Europe and North America
Denmark,2008,6.177584669,6.012270225,5.917111015,6.44085286,5.98030569,5.385628721000001,5.599970787999999,5.8236261879999995,5.872378042,4.266845878,5.65558607,5.089410893,5.583203425,5495302,45017,High income,Advanced economies,Europe and North America
Denmark,2009,6.0825577310000005,5.833733101,5.711299137999999,6.307915622,5.897917336,5.211997759,5.533228952999999,5.310855315,5.9152298,4.316730809,5.513200103,5.043039177,5.4623745029999995,5523755,42498,High income,Advanced economies,Europe and North America
Denmark,2010,5.842181264,5.690570867999999,5.557440959,6.36320361,5.840383351,5.103233326000001,5.466348815,4.940130162,5.624697818,4.250713148,5.406656958999999,4.887243311000001,5.318880427,5550959,42997,High income,Advanced economies,Europe and North America
Denmark,2011,5.939101439,5.890890357000001,5.393519663999999,6.235574927999999,5.750652013,5.056511553,5.389687495,5.0116385039999995,6.195942187999999,4.20948678,5.527794058,5.097292418,5.4012105020000005,5576577,43314,High income,Advanced economies,Europe and North America
Denmark,2012,5.39927458,5.739135367,5.398944939,6.189231266,5.594647622999999,5.031931322,5.218626523,4.686862732,6.165192584,4.216938753,5.412102827000001,5.07715777,5.2859016919999995,5600972,42869,High income,Advanced economies,Europe and North America
Denmark,2013,5.208968549,5.532181327999999,5.2765782230000005,6.174834437,5.540880714,4.873245972,5.0305770039999995,4.56747272,6.048506667000001,4.243107349,5.294186378,4.985922799,5.176960372,5624293,42483,High income,Advanced economies,Europe and North America
Denmark,2014,5.345055148999999,5.594122541,6.113229905,6.3670478610000005,5.679992305,4.961197872,4.989900395,4.720659681,6.0972237279999995,4.233694397,5.332132786,5.055234961,5.285966966,5646899,42777,High income,Advanced economies,Europe and North America
Denmark,2015,5.452352933999999,5.538390591000001,6.285994442000001,6.361276141,5.786964091000001,5.005962821000001,5.107542047,4.643319632,6.110089437999999,4.2639468019999995,5.391018032000001,5.1141272419999995,5.334157899,5669081,43495,High income,Advanced economies,Europe and North America
Denmark,2016,5.487365071,5.558700142,5.934285732999999,6.4013691779999995,5.948388045,5.071120006,5.078749793,4.756207614,6.099963132999999,4.207289242,5.416690571,5.128160278,5.347623453,5719119,40950,High income,Advanced economies,Europe and North America
Denmark,2017,5.4577319079999995,5.51124186,6.222439471,6.408406039,5.971786367000001,5.114062129,5.194811027,4.872701772,6.093186454,4.28938021,5.417604145,5.134101677,5.390740834,5769603,40773,High income,Advanced economies,Europe and North America
Dominican Republic,2007,3.232485775,3.0361747689999996,4.558387998,4.753835792,3.239802265,3.735567249,4.125851375,3.631966902,3.1265029889999996,3.4562279360000003,3.69851695,2.674302915,3.653055986,9504336,10233,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2008,3.144964847,3.052150297,4.804345582,4.5839563089999995,3.357210138,4.01757928,4.202146345,3.706674828,3.200924915,3.380160835,3.9705662619999997,2.7811177189999996,3.7181839310000004,9636491,10408,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2009,3.187424972,3.1582574830000003,4.2783221760000005,4.646862941,3.5644989419999997,3.981383438,4.32281161,3.636419783,3.470920791,3.6440989630000002,3.98363954,2.836213561,3.75309054,9767737,10363,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2010,3.228028146,2.8269358369999997,4.363611286,4.855466258,3.587976732,3.792664445,4.197945294,3.7648929310000003,3.5750705739999997,3.60594518,3.722712648,2.624626715,3.7218123839999997,9897983,11075,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2011,3.109057883,3.025169889,4.445100514,5.003602174,3.5643453419999998,3.852511502,3.9833794960000004,3.607281359,3.64630009,3.619206782,3.6520712730000002,2.587363938,3.726350187,10027140,11241,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2012,3.2114862389999996,3.0202932469999997,4.165332863,5.130606633999999,3.687753427,3.9738114810000003,3.999170747,3.740338685,3.677008334,3.655739585,3.804398385,2.689073412,3.771930676,10155036,11391,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2013,3.232712822,3.0164715230000003,3.906114903,5.070027434,3.6517985680000002,4.031083931,3.9172417889999998,3.845381148,3.6087268630000002,3.708442672,3.960102425,2.8306188580000002,3.758958313,10281408,11790,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2014,3.287109519,3.255354736,4.3908800160000006,4.979569332,3.6895379889999997,4.151217015,3.848360081,3.698722655,3.511156007,3.719336283,3.916189744,2.956504588,3.819786913,10405943,12505,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2015,3.2744858889999997,3.2123482230000002,4.85041007,5.041380804,3.8000616089999997,4.092663373,3.80940501,3.532895108,3.521779871,3.8305893460000005,3.808379767,2.9212446260000005,3.856626578,10528391,12837,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2016,3.192324733,3.218721545,5.538761818999999,4.933847187,3.9449332810000004,3.998417364,3.793819674,3.7272860060000004,3.734686646,3.792239982,3.813810394,2.885120833,3.939260669,10637264,11868,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Dominican Republic,2017,3.0479049760000003,3.299536855,5.099613262,5.073070597,3.933656511,3.9066661989999996,3.617228734,3.5689070939999996,3.70954973,3.8870997660000004,3.77932423,2.780754667,3.865275516,10766998,12119,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2007,2.934244028,2.641647089,5.5803840970000005,5.11823234,2.91885258,3.3492130939999996,3.7305652719999998,3.688461483,2.568875071,3.3694337639999996,3.565034704,2.556822166,3.5711602339999997,14205479,8840,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2008,2.91681139,2.539992601,5.880044484,5.12960195,2.957588232,3.2884702839999997,3.76027067,3.207641628,2.6873048280000003,3.7318419339999997,3.5407045239999997,2.3574810680000002,3.577647453,14447600,9244,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2009,2.966227167,2.9055947630000003,4.991832656000001,5.142016191000001,3.2460464960000004,3.320734613,3.263348873,3.414310925,2.9016594760000003,3.8716220310000002,3.419972618,2.338866592,3.556652573,14691310,9143,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2010,3.0481044589999997,3.1767721069999997,4.760675268,5.6055685429999995,3.645966211,3.3620863069999998,3.240856046,3.417556615,2.968765957,3.812877724,3.337400227,2.4334487609999997,3.6516635589999997,14934692,9311,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2011,3.113041438,3.3907292769999997,5.212119444,5.684559102000001,3.84664585,3.5686917589999996,3.3734791310000003,3.468171233,3.097719078,3.836091811,3.57116662,2.767745838,3.822890454,15177280,9882,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2012,3.1566092610000003,3.507064254,5.295906143,5.732042569,3.839580207,3.6987831030000002,3.4889077989999997,3.5794108330000003,3.5858996260000002,3.8995855539999997,3.672320842,2.958237028,3.941704043,15419493,10233,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2013,3.608045246,3.814151552,5.244471703,5.90657862,4.218302211,3.966887313,3.963296984,3.780980903,3.4873894869999997,4.008739182,3.973825685,3.39882215,4.178090111,15661312,10541,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2014,,,,,,,,,,,,,3.8241923982999992,15902916,10774,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2015,3.42225728,4.137584329,4.695555188,5.912425252,4.3325948169999995,3.766183218,3.76466616,3.537751034,3.536941609,4.004368192,3.7278107389999997,3.154396518,4.072767987,16144363,10996,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2016,3.321273187,3.9875410139999996,4.4164715039999995,5.765828246,4.342733378,3.754034602,3.5543176969999997,3.3690390989999996,3.547216343,3.898927894,3.6794899919999997,2.99503022,3.95502649,16913887,10240,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Ecuador,2017,3.053287782,4.118189195,4.344627778,5.907352566,4.250795991,3.65100446,3.4075296489999998,3.336957057,3.603039139,3.919974388,3.593788649,2.89688382,3.9143210789999996,16624858,9975,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Egypt,2007,4.194825961,3.539262808,3.7387803610000003,5.231161494,3.677597848,4.030976197,3.213335926,3.497660852,2.841362969,4.515786525,4.081027675,3.16819412,3.9571438239999996,77605327,9467,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2008,4.245776887,3.742210045,3.560592775,5.190631831,3.562223065,4.001158509,3.263771251,3.682202984,3.0425288989999997,4.67113867,3.934148995,3.150903473,3.984351073,78976122,9974,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2009,4.128265527,4.073493182,3.455076683,5.196498167,3.620809763,3.98647897,3.455232075,4.013458118,3.35213097,4.808997366,3.98014842,3.031431641,4.0448785130000005,80442443,10267,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2010,4.0343532380000005,3.972163298,3.3517763999999994,5.415122257,3.593871918,3.9373808980000002,3.43002463,3.999896833,3.31896205,4.796186718,3.9832948260000003,2.967783092,3.9962806160000004,82040994,10615,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2011,3.783304329,3.806628653,3.744912237,5.359926799999999,3.4366390069999997,3.748932105,3.193547006,3.7769895389999997,3.3092781060000003,4.768136828,3.824429639,2.837304729,3.879084047,83787634,10629,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2012,3.55746339,3.610055004,3.12297135,5.348539238,3.3216877510000002,3.762890586,3.064526935,3.6716851580000003,3.426319605,4.773802893,3.7694559389999998,2.8410125369999997,3.731461072,85660902,10683,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2013,3.32779679,3.3352496510000003,3.153067642,5.316698702,3.083830036,3.8767464510000003,2.99680545,3.4085669189999996,3.208773635,4.816947833,3.8329477830000003,2.794877397,3.6273117310000003,87613909,10731,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2014,3.41135779,3.200181401,2.95805421,5.365264185,3.2675378630000003,3.950243622,3.079765255,3.1869096710000004,3.2123674810000002,4.782535445,3.70225891,2.651248479,3.6011077389999997,89579670,10792,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2015,3.647758374,3.4127547380000003,2.772541018,5.335699857,3.247051064,3.9537133019999997,3.154036896,3.234779596,3.1877409080000003,5.067935516,3.705046214,2.7494588060000003,3.6600387569999997,91508084,11031,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2016,3.6496333739999995,3.3620959439999996,2.680092669,5.454536697000001,3.2656826210000003,3.953345712,3.154036896,3.3860544839999998,3.262126032,5.027837182,3.705046214,2.74993787,3.67480865,92176763,10137,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Egypt,2017,3.614737258,3.353623017,2.7000469989999996,5.5030581860000005,3.267769847,3.959501005,3.15931962,3.417526591,3.235004685,5.032648303,3.714894398,2.776043369,3.684896195,92193811,10234,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
El Salvador,2007,3.629187626,3.976153248,4.894723036,5.28034592,3.416276332,4.319624106,4.526417885,4.398353822,2.874671122,3.060390615,3.9208697089999998,2.658253211,4.050744733,5986414,7391,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2008,3.456075653,3.89993545,5.101808226,5.263240957,3.417446,4.273606312,4.428662605,4.229608018,2.94709043,3.17796665,3.931143652,2.55671063,3.9924669689999996,6004199,7450,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2009,3.5158304260000004,4.204781468999999,4.68133595,5.169426393999999,3.4772319919999997,4.401245283,4.357046866,4.180307931000001,3.355424125,3.323364691,4.069822763,2.640448274,4.017202716,6021368,7180,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2010,3.4416726360000003,4.13496991,4.664124165,5.517318456,3.521894809,4.323150775,4.213971123,4.0158721239999995,3.408896975,3.193481013,3.89731082,2.504636193,3.985678102,6038306,7237,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2011,3.211838932,3.981241026,4.611536618,5.423606039,3.45540008,4.224058769,3.96366928,4.007529766,3.369501734,3.2113170039999996,3.810900377,2.461121595,3.889046413,6055208,7352,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2012,3.015194363,3.9339083689999996,4.1782633769999995,5.37744621,3.44868819,4.208618543,3.85971127,3.954331312,3.260855967,3.2307189569999997,3.787449444,2.540027035,3.7970987419999997,6072233,7442,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2013,3.076710861,4.014675303,4.254336791,5.461291847999999,3.552084474,4.234260443,3.8758050969999998,3.709833375,3.051173794,3.278060603,4.104974205,3.0110420330000003,3.8449371080000003,6089644,7515,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2014,3.438852493,4.3408394480000005,4.229542857,5.610866367000001,3.851374612,4.445695247,3.643274663,3.7804947189999996,3.244877442,3.30068365,4.429944005,3.495139435,4.01379765,6107706,7613,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2015,3.2774473860000004,4.21256891,4.2796089,5.365035453,3.558377487,4.192886625,3.6102830239999997,3.57006096,3.548097062,3.249087318,3.954409745,3.0603791260000004,3.874938215,6126583,7776,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2016,2.988199758,4.025128723,4.222333721,5.36640234,3.5656988839999997,4.025924904,3.571329949,4.267595763,3.4047050089999997,3.175315359,3.6865590239999997,2.6253026580000003,3.810013694,6413569,7100,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
El Salvador,2017,2.7476732719999997,3.9697800180000002,4.466401973,5.310242582,3.485165481,3.962887999,3.4290103039999997,4.15206151,3.443888415,3.2570966180000003,3.6004681460000003,2.563704571,3.768460948,6377853,7192,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Estonia,2007,4.737573946,4.378024064,5.847684825,6.056423816000001,5.18374019,4.94977276,4.7634396489999995,5.096513238,5.074512319,2.892158336,4.391669503,3.750513495,4.74428227,1344233,26066,High income,Advanced economies,Europe and North America
Estonia,2008,4.845438866,4.437400202,5.724900019,6.081909078,5.225305028999999,4.977495923,4.738588063,5.07793245,5.295583101,3.037070307,4.380365341,3.744881484,4.670693984,1339941,24743,High income,Advanced economies,Europe and North America
Estonia,2009,4.853715071,4.670277308,4.8994892189999995,5.978190975,5.1056050410000005,4.811547776,4.864192462,4.819237311,5.487920932000001,3.076795062,4.308214344,3.644957531,4.560167625,1336013,21137,High income,Advanced economies,Europe and North America
Estonia,2010,4.909460431,4.9397378089999995,5.404909374,6.2640401820000005,5.167283398,4.713245099999999,4.908849846,4.499609489,4.943321613,2.888907405,4.130913093999999,3.67766567,4.608108753,1332089,21710,High income,Advanced economies,Europe and North America
Estonia,2011,4.985638703999999,4.710892941,5.7052342760000005,6.255516717999999,5.15238893,4.736422636,4.9176458830000005,4.505065907,4.949248261,2.8850015719999997,4.158860487,3.808037454,4.617458178,1328068,23576,High income,Advanced economies,Europe and North America
Estonia,2012,4.939017325,4.716988413999999,6.007547871,6.212556757000001,5.16948769,4.731772389,5.113808913,4.508498138,5.291106116,2.979281872,4.19650193,3.928453911,4.6433614930000005,1324040,24761,High income,Advanced economies,Europe and North America
Estonia,2013,4.895322547,4.69846904,5.892995426000001,6.217335263,5.216781421,4.729642517,5.033717234,4.589077911,5.199331379,3.0616320630000002,4.260635026,3.894894907,4.650644198,1320050,25254,High income,Advanced economies,Europe and North America
Estonia,2014,4.961842445,4.8473073069999995,6.003257205,6.333139425,5.486641911,4.891179917,5.020482809,4.665350443,5.260009601,3.0722325589999997,4.318663371,3.953447367,4.7144187,1316203,25865,High income,Advanced economies,Europe and North America
Estonia,2015,5.031615735,4.8740378380000005,6.1525836620000005,6.339838127,5.504462561,4.931915248999999,4.99609074,4.626729216,5.3178631030000005,3.086713168,4.263391633,4.027621054,4.735536841,1312558,26812,High income,Advanced economies,Europe and North America
Estonia,2016,5.114921087,4.98132957,6.12656802,6.508726145,5.54450633,5.061652945,5.033742202,4.817697011,5.354601959,3.001404115,4.259437926,4.050421504,4.7841898689999995,1354927,25154,High income,Advanced economies,Europe and North America
Estonia,2017,5.037724559,5.091516875,6.072123785,6.429854814,5.523155086,5.088767848,5.016294737,4.851558367,5.9123022810000005,3.104915966,4.363045316,4.0385441339999995,4.849882276000001,1315480,25034,High income,Advanced economies,Europe and North America
Ethiopia,2007,3.7116697469999997,2.5385479490000002,3.463602402,3.581861641,2.545647554,3.6471185260000003,4.257876277,3.324504746,2.355006559,3.440913338,3.183702175,2.614202363,3.280945449,80891968,863,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2008,3.8038452730000003,2.6628134269999997,4.002520516000001,3.786878684,2.6808100980000003,3.677531045,4.288284396,3.114025158,2.1812190559999998,3.3232879260000003,3.271740977,2.69453654,3.411366488,83079608,931,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2009,3.7751078860000002,2.941016948,3.7573301089999998,3.78049829,2.6735338769999997,3.770107147,4.344967737,3.050614946,2.290823947,3.438363639,3.278614114,2.687099368,3.4287264810000004,85302099,986,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2010,4.02743617,2.653993061,3.479147386,4.3668394930000005,2.722585988,3.934639996,4.381945352,3.267225781,2.507455005,3.438694747,3.1664346919999997,2.760472818,3.5086836710000004,87561814,1081,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2011,3.99514197,2.640762011,5.1258828869999995,4.49804407,2.683439952,3.935153025,4.361241359,3.266476737,2.433746464,3.528908233,3.090876404,2.7566900430000003,3.7640201380000002,89858696,1171,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2012,3.830696207,2.647560552,3.917502619,4.555034036,2.6679482759999997,3.786209685,4.175159571,3.237155387,2.475863291,3.642194527,3.1813937589999997,2.72988697,3.556165323,92191211,1240,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2013,3.57837265,2.6145364,3.8139672,4.669306122,2.547300375,3.5599782639999997,3.991927548,3.32415047,2.465828288,3.7431753939999997,3.20863418,2.761049253,3.495890461,94558374,1336,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2014,3.457076545,2.488188861,4.36301042,4.815684264,2.625321118,3.836966569,4.1466724610000005,3.3345343169999997,2.458404718,3.808848887,3.317332677,2.8716661880000003,3.6022792889999997,96958732,1432,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2015,3.6879692189999997,2.612978431,4.689567938,4.795981998,2.73769528,4.065566437,4.294452093,3.268560248,2.461021781,3.883714041,3.533956711,3.208734919,3.7446841710000003,99390750,1520,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2016,3.851274643,2.7667946089999997,4.524771562,4.717005698,2.78703328,4.006553619,4.241544927,3.5081987580000003,2.426222961,3.830949425,3.666468104,3.3964662160000003,3.768913008,102210325,1408,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2017,3.832381377,2.708914224,4.874104381,4.7723936039999995,2.76677724,3.714507755,4.193216592,3.40501349,2.357004241,3.888268881,3.50835568,3.2018849510000003,3.781537699,104957438,1437,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Finland,2007,6.157296406,5.840384547999999,5.872741296,6.580350602999999,6.014809272999999,5.353911366,4.750723475,5.5781997610000005,5.364420213,4.084861645,5.463271045,5.6662799360000005,5.487548434,5289333,42016,High income,Advanced economies,Europe and North America
Finland,2008,6.182412063999999,5.940117079,6.012779186,6.56787376,6.0668395660000005,5.22303698,4.809360537,5.512788849,5.463351804,4.1598454689999995,5.492416048,5.572957022000001,5.497900332,5314170,42122,High income,Advanced economies,Europe and North America
Finland,2009,6.04921967,5.872667663,5.775985597999999,6.4626290410000005,5.973448487000001,4.981751988,4.85178448,5.329336422,5.63847214,4.23376762,5.403840081,5.527541209,5.431779054,5340485,38455,High income,Advanced economies,Europe and North America
Finland,2010,5.963317223,5.5888442320000005,5.581919494,6.751414104,6.063447175,4.920382143,4.8454729919999995,5.379348492999999,5.170521845,4.14977619,5.290006378,5.563632572,5.366399665,5367693,39425,High income,Advanced economies,Europe and North America
